year,player_id,player,team,team_start,traded,position,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
2021,00-0034860,Dante Pettis,NYG,NYG,,WR,3,16,10,87,1,103,0.0284
2021,00-0035125,Alec Ingold,LV,LV,,FB,7,12,10,85,1,56,0.0199
2021,00-0031387,Eric Ebron,PIT,PIT,,TE,8,18,12,84,1,116,0.0276
2021,00-0036457,Ty'Son Williams,BAL,BAL,,RB,7,12,9,84,0,30,0.0203
2021,00-0034414,Boston Scott,PHI,PHI,,RB,11,16,13,83,0,-9,0.0342
2021,00-0036671,Dax Milne,WAS,WAS,,WR,9,14,9,83,0,102,0.0262
2021,00-0035631,Drew Sample,CIN,CIN,,TE,10,15,11,81,0,35,0.0278
2021,00-0034838,Royce Freeman,HOU,CAR,yes,RB,12,16,10,77,0,-6,0.0278
2021,00-0030513,Latavius Murray,BAL,BAL,,RB,14,13,10,75,0,1,0.022
2021,00-0036412,KJ Hamler,DEN,DEN,,WR,3,10,5,74,0,201,0.0193
2021,00-0036755,Jaret Patterson,WAS,WAS,,RB,15,11,10,73,0,-3,0.0206
2021,00-0033025,Jalen Richard,LV,LV,,RB,9,14,12,72,0,7,0.0232
2021,00-0033308,Matt Breida,BUF,BUF,,RB,7,9,7,72,2,8,0.0144
2021,00-0031484,Chris Manhertz,JAX,JAX,,TE,10,9,6,71,1,68,0.0154
2021,00-0035350,Preston Williams,MIA,MIA,,WR,6,16,6,71,0,137,0.0267
2021,00-0030085,Kenny Stills,NO,NO,,WR,7,23,6,68,1,430,0.0485
2021,00-0033839,Dede Westbrook,MIN,MIN,,WR,15,15,10,68,0,110,0.026
2021,00-0032741,Peyton Barber,LV,LV,,RB,9,13,10,67,0,20,0.0216
2021,00-0035249,Josh Oliver,BAL,BAL,,TE,11,15,9,66,0,126,0.0254
2021,00-0028097,Lee Smith,ATL,ATL,,TE,10,11,9,65,1,38,0.0199
2021,00-0031045,Carlos Hyde,JAX,JAX,,RB,11,21,12,65,0,31,0.036
2021,00-0034816,Ronald Jones,TB,TB,,RB,15,13,10,64,0,-15,0.0182
2021,00-0036110,Ja'Marcus Bradley,CLE,CLE,,WR,4,4,4,64,0,48,0.008
2021,00-0036620,Dee Eskridge,SEA,SEA,,WR,8,20,10,64,1,252,0.0422
2021,00-0033376,Patrick Ricard,BAL,BAL,,RB,8,13,8,63,1,14,0.022
2021,00-0032135,Jesse James,CHI,CHI,,TE,5,8,7,62,1,54,0.0153
2021,00-0034614,Godwin Igwebuike,DET,DET,,RB,15,10,7,60,0,15,0.0177
2021,00-0035022,Penny Hart,SEA,SEA,,WR,11,12,7,59,0,108,0.0253
2021,00-0035593,Juwann Winfree,GB,GB,,WR,5,13,8,58,0,75,0.0228
2021,00-0030968,Keith Smith,ATL,ATL,,FB,13,10,9,56,0,21,0.0181
2021,00-0035432,Jason Moore,LAC,LAC,,WR,1,4,3,56,0,60,0.0061
2021,00-0036887,Luke Farrell,JAX,JAX,,TE,8,11,7,56,0,73,0.0189
2021,00-0032543,Alex Erickson,CAR,CAR,,WR,17,4,3,55,0,33,0.007
2021,00-0033387,Jacob Hollister,JAX,JAX,,TE,7,14,9,55,1,66,0.024
2021,00-0035544,Tom Kennedy,DET,DET,,WR,6,10,6,54,0,77,0.0177
2021,00-0033114,Mike Thomas,CIN,CIN,,WR,7,11,5,52,0,109,0.0204
2021,00-0033357,Taysom Hill,NO,NO,,TE,12,6,4,52,0,19,0.0127
2021,00-0035567,Craig Reynolds,DET,DET,,RB,5,8,7,52,0,5,0.0142
2021,00-0036429,Charlie Woerner,SF,SF,,TE,8,6,5,52,0,52,0.0121
2021,00-0033367,C.J. Board,NYG,NYG,,WR,6,6,4,51,0,102,0.0106
2021,00-0034073,Ross Dwelley,SF,SF,,TE,4,5,4,51,1,59,0.0101
2021,00-0032058,Tevin Coleman,NYJ,NYJ,,RB,11,16,11,49,0,-23,0.0275
2021,00-0036627,Dez Fitzpatrick,TEN,TEN,,WR,3,8,5,49,1,109,0.0153
2021,00-0034750,Rashaad Penny,SEA,SEA,,RB,10,8,6,48,0,-16,0.0169
2021,00-0035957,Rodney Smith,CAR,CAR,,RB,1,5,5,48,0,16,0.0087
2021,00-0033421,Antony Auclair,HOU,HOU,,TE,4,5,5,47,1,22,0.0096
2021,00-0033576,Eric Saubert,DEN,DEN,,TE,10,12,8,47,1,40,0.0232
2021,00-0035547,Joseph Fortson,KC,KC,,TE,4,5,5,47,2,38,0.0078
2021,00-0034109,Phillip Lindsay,MIA,HOU,yes,RB,14,5,4,45,1,-11,0.0096
2021,00-0036991,Amari Rodgers,GB,GB,,WR,16,8,4,45,0,40,0.014
2021,00-0037011,Tre' McKitty,LAC,LAC,,TE,6,8,6,45,0,18,0.0121
2021,00-0035308,Tommy Sweeney,BUF,BUF,,TE,7,12,9,44,1,69,0.0193
2021,00-0029738,Darren Fells,DET,DET,,TE,3,5,4,43,0,24,0.0088
2021,00-0035572,Parker Hesse,ATL,ATL,,TE,4,6,5,43,0,22,0.0108
2021,00-0035726,Jakob Johnson,NE,NE,,RB,6,5,4,43,0,10,0.0095
2021,00-0036877,Jaelon Darden,TB,TB,,WR,9,12,6,43,0,156,0.0168
2021,00-0036183,Kristian Wilkerson,NE,NE,,WR,1,8,4,42,2,132,0.0153
2021,00-0036383,Eno Benjamin,ARI,ARI,,RB,8,7,6,42,0,-1,0.0123
2021,00-0028237,Chris Hogan,NO,NO,,WR,5,8,4,41,1,49,0.0169
2021,00-0032257,Duke Johnson,MIA,MIA,,RB,5,5,4,41,0,-8,0.0083
2021,00-0033292,Trent Taylor,CIN,CIN,,WR,4,3,2,41,0,39,0.0056
2021,00-0034766,Chris Herndon,MIN,MIN,,TE,6,7,4,40,1,29,0.0121
2021,00-0033095,Garrett Griffin,NO,NO,,TE,5,4,4,39,0,12,0.0084
2021,00-0034686,Auden Tate,CIN,CIN,,WR,4,4,3,39,1,45,0.0074
2021,00-0030663,Willie Snead,CAR,LV,yes,WR,7,8,4,38,0,67,0.0133
2021,00-0031545,Kevin White,NO,NO,,WR,4,5,1,38,0,158,0.0105
2021,00-0035298,Scott Miller,TB,TB,,WR,6,9,5,38,0,117,0.0126
2021,00-0036370,Joshua Kelley,LAC,LAC,,RB,8,6,5,38,0,13,0.0091
2021,00-0035603,Kendall Blanton,LAR,LAR,,TE,4,7,4,37,0,43,0.0116
2021,00-0035045,D.J. Montgomery,NYJ,NYJ,,WR,2,6,3,36,0,39,0.0103
2021,00-0035246,J.J. Arcega-Whiteside,PHI,PHI,,WR,7,5,2,36,0,41,0.0107
2021,00-0036510,Kenny Yeboah,NYJ,NYJ,,TE,3,3,2,36,0,48,0.0052
2021,00-0036637,Noah Gray,KC,KC,,TE,7,10,7,36,1,23,0.0157
2021,00-0027691,Andre Roberts,LAC,HOU,yes,WR,16,2,1,35,0,29,0.0038
2021,00-0035259,Trevon Wesco,NYJ,NYJ,,TE,8,5,3,35,0,3,0.0086
2021,00-0036250,Tyler Davis,GB,GB,,TE,8,5,4,35,0,38,0.0088
2021,00-0035341,Trenton Irwin,CIN,CIN,,WR,5,5,2,34,0,86,0.0093
2021,00-0035924,Jonathan Ward,ARI,ARI,,RB,9,4,3,34,0,13,0.007
2021,00-0036456,Dominique Dafney,GB,GB,,TE,6,4,2,34,0,10,0.007
2021,00-0036534,Shane Zylstra,DET,DET,,TE,3,7,3,34,0,38,0.0124
2021,00-0036657,Seth Williams,DEN,DEN,,WR,1,1,1,34,0,30,0.0019
2021,00-0033111,Pharoh Cooper,NYG,NYG,,WR,8,11,4,33,0,79,0.0195
2021,00-0033386,Cody Hollister,TEN,TEN,,WR,3,7,4,33,0,72,0.0134
2021,00-0034988,Kaden Smith,NYG,NYG,,TE,4,3,3,33,0,22,0.0053
2021,00-0035891,Cody White,PIT,PIT,,WR,6,6,5,33,0,38,0.0092
2021,00-0036244,Colby Parkinson,SEA,SEA,,TE,5,8,5,33,0,47,0.0169
2021,00-0029664,Josh Gordon,KC,KC,,WR,9,14,5,32,1,153,0.022
2021,00-0031595,Michael Burton,KC,KC,,FB,10,3,3,31,0,-5,0.0047
2021,00-0033528,Jeremy Sprinkle,DAL,DAL,,TE,6,3,3,31,0,12,0.0047
2021,00-0034115,Jeff Wilson,SF,SF,,RB,8,8,7,31,0,-10,0.0161
2021,00-0035645,Gunner Olszewski,NE,NE,,WR,16,3,2,31,0,29,0.0057
2021,00-0036173,Tommy Hudson,TEN,TEN,,TE,4,6,3,31,0,30,0.0115
2021,00-0030496,Le'Veon Bell,TB,BAL,yes,RB,8,7,5,30,1,5,0.0118
2021,00-0032813,Elijhaa Penny,NYG,NYG,,FB,13,13,9,30,1,-4,0.023
2021,00-0036382,K.J. Hill,LAC,LAC,,WR,6,3,3,30,0,18,0.0046
2021,00-0032098,Daniel Brown,NYJ,NYJ,,TE,3,2,2,29,0,7,0.0034
2021,00-0033594,Chris Carson,SEA,SEA,,RB,4,6,6,29,0,-13,0.0127
2021,00-0033725,Corey Clement,DAL,DAL,,RB,11,7,6,29,1,12,0.011
2021,00-0035860,Tony Jones,NO,NO,,RB,10,8,5,29,0,1,0.0169
2021,00-0031787,Jake Kumerow,BUF,BUF,,WR,7,6,2,28,0,86,0.0096
2021,00-0032975,Jonathan Williams,WAS,WAS,,RB,5,6,4,28,0,-14,0.0112
2021,00-0033282,Curtis Samuel,WAS,WAS,,WR,5,9,6,27,0,21,0.0169
2021,00-0036032,Sean McKeon,DAL,DAL,,TE,5,6,4,27,1,27,0.0094
2021,00-0033127,Will Fuller,MIA,MIA,,WR,2,8,4,26,0,131,0.0134
2021,00-0036450,Ke'Shawn Vaughn,TB,TB,,RB,6,8,4,26,0,13,0.0112
2021,00-0036482,Mike Strachan,IND,IND,,WR,2,3,2,26,0,54,0.006
2021,00-0036984,Trey Sermon,SF,SF,,RB,6,4,3,26,0,10,0.008
2021,00-0034132,Christian Blake,ATL,ATL,,WR,9,9,4,25,0,58,0.0162
2021,00-0034353,Anthony Miller,PIT,HOU,yes,WR,3,12,6,25,1,76,0.0229
2021,00-0033481,Marcus Kemp,KC,KC,,WR,12,5,2,24,0,62,0.0078
2021,00-0036187,Reggie Gilliam,BUF,BUF,,RB,8,5,3,23,0,21,0.008
2021,00-0036630,Tylan Wallace,BAL,BAL,,WR,10,6,2,23,0,38,0.0102
2021,00-0036670,Jermar Jefferson,DET,DET,,RB,4,5,4,23,0,1,0.0088
2021,00-0036907,Dazz Newsome,CHI,CHI,,WR,3,5,2,23,0,36,0.0095
2021,00-0032782,Wendell Smallwood,WAS,WAS,,RB,2,5,4,22,0,3,0.0094
2021,00-0034208,Mike Boone,DEN,DEN,,RB,3,2,2,22,0,-2,0.0039
2021,00-0035356,Tyree Jackson,PHI,PHI,,TE,3,7,3,22,1,69,0.015
2021,00-0036741,Jack Stoll,PHI,PHI,,TE,6,5,4,22,0,14,0.0107
2021,00-0033950,Wayne Gallman,MIN,ATL,yes,RB,7,3,1,21,0,5,0.0054
2021,00-0035562,Jesper Horsted,CHI,CHI,,TE,4,3,2,21,2,31,0.0057
2021,00-0035588,Garrett Bradbury,MIN,MIN,,C,7,1,1,21,0,-3,0.0017
2021,00-0036228,Dezmon Patmon,IND,IND,,WR,4,4,2,21,1,36,0.008
2021,00-0034433,Nick Bawden,NYJ,NYJ,,RB,1,1,1,20,0,9,0.0017
2021,00-0032780,Jordan Howard,PHI,PHI,,RB,7,5,2,19,0,9,0.0107
2021,00-0034317,Keith Kirkwood,CAR,CAR,,WR,3,7,3,17,0,55,0.0122
2021,00-0035101,Davion Davis,HOU,HOU,,WR,2,3,1,17,0,14,0.0057
2021,00-0035342,Patrick Laird,MIA,MIA,,RB,3,3,3,17,0,-3,0.005
2021,00-0035345,Chris Myarick,NYG,NYG,,TE,4,6,3,17,1,13,0.0106
2021,00-0035359,David Sills,NYG,NYG,,WR,4,6,2,17,0,58,0.0106
2021,00-0035908,Gabe Nabers,LAC,LAC,,FB,7,3,3,17,0,5,0.0046
2021,00-0036011,Bobby Price,DET,DET,,DB,9,1,1,17,0,9,0.0018
2021,00-0033338,Cethan Carter,MIA,MIA,,TE,8,2,2,16,0,8,0.0033
2021,00-0034171,Jason Cabinda,DET,DET,,FB,9,7,4,16,1,6,0.0124
2021,00-0035268,Ryquell Armstead,JAX,JAX,,RB,2,4,3,16,0,0,0.0069
2021,00-0035457,Tyron Johnson,LV,JAX,yes,WR,7,5,2,16,0,102,0.0086
2021,00-0035710,Daniel Jones,NYG,NYG,,QB,11,1,1,16,0,13,0.0018
2021,00-0035771,Mitchell Wilcox,CIN,CIN,,TE,4,5,3,16,0,19,0.0093
2021,00-0036727,Adam Prentice,NO,NO,,FB,5,3,3,16,0,1,0.0063
2021,00-0032897,Derek Watt,PIT,PIT,,FB,11,3,3,15,0,-1,0.0046
2021,00-0034652,Cameron Batson,TEN,TEN,,WR,4,5,2,15,1,84,0.0096
2021,00-0035500,Greg Dortch,ARI,ARI,,WR,5,3,3,15,0,-16,0.0053
2021,00-0032160,Tyrell Williams,DET,DET,,WR,1,3,2,14,0,13,0.0053
2021,00-0034331,Jaylen Samuels,HOU,HOU,,RB,3,4,3,14,0,-4,0.0076
2021,00-0035480,Malik Taylor,GB,GB,,WR,7,3,2,14,0,30,0.0053
2021,00-0036951,Frank Darby,ATL,ATL,,WR,4,4,1,14,0,83,0.0072
2021,00-0029119,Derek Carrier,LV,LV,,TE,2,2,2,13,0,7,0.0033
2021,00-0035217,Benny Snell,PIT,PIT,,RB,16,4,2,13,0,-4,0.0061
2021,00-0035527,Andy Isabella,ARI,ARI,,WR,3,1,1,13,0,6,0.0018
2021,00-0035844,Kirk Merritt,MIA,MIA,,WR,1,3,1,13,0,56,0.005
2021,00-0028042,Luke Stocker,MIN,MIN,,TE,6,2,2,12,0,6,0.0035
2021,00-0032450,Dwayne Washington,NO,NO,,RB,8,2,2,12,0,2,0.0042
2021,00-0034578,Reggie Bonnafon,CAR,CAR,,RB,1,2,2,12,0,3,0.0035
2021,00-0035273,Qadree Ollison,ATL,ATL,,RB,6,6,4,12,0,0,0.0108
2021,00-0031384,Richard Rodgers,PHI,PHI,,TE,1,2,2,11,0,1,0.0043
2021,00-0035399,Stanley Morgan,CIN,CIN,,WR,11,4,2,11,0,32,0.0074
2021,00-0036297,Darrynton Evans,TEN,TEN,,RB,1,2,2,11,0,-4,0.0038
2021,00-0036336,Anthony McFarland,PIT,PIT,,RB,2,1,1,11,0,0,0.0015
2021,00-0036910,C.J. Saunders,CAR,CAR,,WR,1,2,2,11,0,11,0.0035
2021,00-0030155,Demetrius Harris,ARI,ARI,,TE,10,6,3,10,0,22,0.0105
2021,00-0031806,Malcolm Brown,MIA,MIA,,RB,6,5,3,10,0,-2,0.0083
2021,00-0033006,Jaydon Mickens,JAX,TB,yes,WR,11,3,2,10,0,58,0.0042
2021,00-0033094,Marvin Hall,ATL,ATL,,WR,1,1,1,10,0,5,0.0018
2021,00-0036414,Cam Akers,LAR,LAR,,RB,1,3,3,10,0,6,0.005
2021,00-0036491,Tarik Black,NYJ,NYJ,,WR,1,2,1,10,0,18,0.0034
2021,00-0032956,Andy Janovich,CLE,CLE,,FB,6,4,3,9,0,9,0.008
2021,00-0033246,Johnny Mundt,LAR,LAR,,TE,3,1,1,9,0,7,0.0017
2021,00-0035187,Austin Walter,NYJ,NYJ,,RB,4,3,2,9,0,-9,0.0052
2021,00-0036069,Scottie Phillips,HOU,HOU,,RB,2,3,2,9,0,2,0.0057
2021,00-0036424,Brycen Hopkins,LAR,LAR,,TE,1,1,1,9,0,3,0.0017
2021,00-0036842,Kene Nwangwu,MIN,MIN,,RB,9,5,4,9,0,-6,0.0087
2021,00-0025394,Adrian Peterson,SEA,TEN,yes,RB,4,4,4,8,0,-11,0.0077
2021,00-0033951,Marlon Mack,IND,IND,,RB,5,5,2,8,0,16,0.01
2021,00-0034193,Kevin Rader,PIT,PIT,,TE,3,3,2,8,0,8,0.0046
2021,00-0034672,Ethan Wolf,NO,NO,,TE,1,2,2,8,0,2,0.0042
2021,00-0034799,Kalen Ballage,PIT,PIT,,RB,8,7,2,8,0,2,0.0107
2021,00-0036096,J.J. Taylor,NE,NE,,RB,5,4,4,8,0,-2,0.0076
2021,00-0036652,Racey McMath,TEN,TEN,,WR,6,6,2,8,0,67,0.0115
2021,00-0037004,Hunter Long,MIA,MIA,,TE,3,3,1,8,0,10,0.005
2021,00-0031690,Eric Tomlinson,BAL,BAL,,TE,7,1,1,7,0,3,0.0017
2021,00-0032881,Tommylee Lewis,MIA,MIA,,WR,2,2,1,7,0,6,0.0033
2021,00-0034311,Johnny Stanton,CLE,CLE,,RB,3,2,2,7,1,3,0.004
2021,00-0035184,Devine Ozigbo,NO,NO,,RB,1,1,1,7,0,4,0.0021
2021,00-0035632,Amani Hooker,TEN,TEN,,SAF,12,1,1,6,0,4,0.0019
2021,00-0035703,Miles Boykin,BAL,BAL,,WR,1,1,1,6,0,6,0.0017
2021,00-0036523,Trey Ragas,LV,LV,,RB,1,2,2,6,0,-7,0.0033
2021,00-0036569,Gary Brightwell,NYG,NYG,,RB,7,1,1,6,0,1,0.0018
2021,00-0030561,Lane Johnson,PHI,PHI,,OT,4,1,1,5,1,5,0.0021
2021,00-0034366,Keke Coutee,IND,IND,,WR,1,1,1,5,0,5,0.002
2021,00-0036080,Easop Winston,NO,NO,,WR,3,1,1,5,0,-4,0.0021
2021,00-0036669,Kylin Hill,GB,GB,,RB,8,2,1,5,0,-3,0.0035
2021,00-0028292,Nick Bellore,SEA,SEA,,LB,10,1,1,4,0,0,0.0021
2021,00-0032381,Taylor Decker,DET,DET,,OT,6,2,2,4,1,3,0.0035
2021,00-0034597,Ryan Nall,CHI,CHI,,RB,5,1,1,4,0,4,0.0019
2021,00-0035099,Khari Blasingame,TEN,TEN,,FB,5,2,2,4,0,0,0.0038
2021,00-0035291,Trayveon Williams,CIN,CIN,,RB,4,2,1,4,0,-7,0.0037
2021,00-0035973,Patrick Taylor,GB,GB,,RB,5,2,2,3,0,-2,0.0035
2021,00-0031598,Nick Boyle,BAL,BAL,,TE,2,2,1,2,0,3,0.0034
2021,00-0036215,Danny Pinter,IND,IND,,G,3,1,1,2,1,2,0.002
2021,00-0036386,Andrew Thomas,NYG,NYG,,OT,7,1,1,2,1,2,0.0018
2021,00-0033296,Alex Armah,WAS,NO,yes,RB,9,1,1,1,1,0,0.0021
2021,00-0033300,Conor McDermott,NYJ,NYJ,,OT,2,1,1,1,1,1,0.0017
2021,00-0035231,Christian Wilkins,MIA,MIA,,DT,17,1,1,1,1,1,0.0017
2021,00-0035704,Drew Lock,DEN,DEN,,QB,6,1,1,1,0,-5,0.0019
2021,00-0036036,Terence Steele,DAL,DAL,,OT,8,1,1,1,1,1,0.0016
2021,00-0027857,Trent Williams,SF,SF,,OT,6,1,0,0,0,1,0.002
2021,00-0029269,Travis Benjamin,SF,SF,,WR,5,5,0,0,0,141,0.0101
2021,00-0031051,John Brown,JAX,DEN,yes,WR,3,3,0,0,0,93,0.0058
2021,00-0031934,Devin Smith,JAX,JAX,,WR,1,1,0,0,0,19,0.0017
2021,00-0032626,Geronimo Allison,DET,DET,,WR,1,2,0,0,0,20,0.0035
2021,00-0033258,Darrell Daniels,ARI,ARI,,TE,10,4,1,0,0,22,0.007
2021,00-0033589,David Moore,GB,DEN,yes,WR,2,2,0,0,0,28,0.0039
2021,00-0033720,Colin Thompson,CAR,CAR,,TE,3,1,0,0,0,5,0.0017
2021,00-0033904,Dion Dawkins,BUF,BUF,,OT,7,1,0,0,0,1,0.0016
2021,00-0033957,Rodney Adams,CHI,CHI,,WR,1,1,0,0,0,15,0.0019
2021,00-0034319,Deon Yelder,TB,TB,,TE,1,1,1,0,0,-2,0.0014
2021,00-0034435,Keion Crossen,NYG,NYG,,DB,13,1,0,0,0,13,0.0018
2021,00-0034631,Vyncint Smith,NYJ,NYJ,,WR,1,1,0,0,0,18,0.0017
2021,00-0034735,Codey McElroy,TB,TB,,TE,1,1,0,0,0,11,0.0014
2021,00-0034903,Tevaughn Campbell,LAC,LAC,,DB,12,1,0,0,0,10,0.0015
2021,00-0035328,Matt Nelson,DET,DET,,OT,1,1,0,0,0,6,0.0018
2021,00-0035823,Ben Ellefson,MIN,MIN,,TE,3,1,0,0,0,7,0.0017
2021,00-0035898,Darius Bradwell,LAC,LAC,,RB,1,1,0,0,0,1,0.0015
2021,00-0035956,Giovanni Ricci,CAR,CAR,,TE,8,2,0,0,0,23,0.0035
2021,00-0036278,Jason Huntley,PHI,PHI,,RB,1,1,0,0,0,0,0.0021
2021,00-0036308,Isaiah Coulter,CHI,CHI,,WR,1,1,0,0,0,22,0.0019
2021,00-0036389,Jalen Hurts,PHI,PHI,,QB,15,1,0,0,0,3,0.0021
2021,00-0036438,Stephen Sullivan,CAR,CAR,,TE,1,1,0,0,0,-2,0.0017
2021,00-0036439,Tyrie Cleveland,DEN,DEN,,WR,4,1,0,0,0,5,0.0019
2021,00-0036698,Mekhi Sargent,JAX,TEN,yes,RB,4,1,0,0,0,-4,0.0019
2021,00-0037013,Zach Wilson,NYJ,NYJ,,QB,13,1,0,0,0,8,0.0017
2021,00-0035428,Daniel Helm,LV,LV,,TE,3,2,1,-1,0,1,0.0033
2021,00-0036650,Larry Rountree III,LAC,LAC,,RB,9,2,1,-1,0,-1,0.003
2021,00-0029164,Mike Remmers,KC,KC,,G,2,1,1,-2,0,0,0.0016
2021,00-0031800,Taylor Heinicke,WAS,WAS,,QB,16,1,1,-2,0,-4,0.0019
2021,00-0031319,Diontae Spencer,DEN,DEN,,WR,15,4,1,-3,0,9,0.0077
2021,00-0023459,Aaron Rodgers,GB,GB,,QB,16,1,1,-4,0,-4,0.0018
2022,00-0036322,Justin Jefferson,MIN,MIN,,WR,17,184,128,1809,8,1867,0.2871
2022,00-0033040,Tyreek Hill,MIA,MIA,,WR,17,170,119,1710,7,2107,0.3025
2022,00-0031381,Davante Adams,LV,LV,,WR,17,180,100,1516,14,2129,0.3226
2022,00-0035676,A.J. Brown,PHI,PHI,,WR,17,145,88,1496,11,1750,0.2871
2022,00-0031588,Stefon Diggs,BUF,BUF,,WR,16,154,108,1429,11,1729,0.2795
2022,00-0036358,CeeDee Lamb,DAL,DAL,,WR,17,156,107,1359,9,1565,0.2862
2022,00-0036613,Jaylen Waddle,MIA,MIA,,WR,17,117,75,1356,8,1415,0.2082
2022,00-0030506,Travis Kelce,KC,KC,,TE,17,152,110,1338,12,1074,0.2476
2022,00-0036912,DeVonta Smith,PHI,PHI,,WR,17,136,95,1196,7,1315,0.2693
2022,00-0035659,Terry McLaurin,WAS,WAS,,WR,17,120,77,1191,5,1549,0.226
2022,00-0036963,Amon-Ra St. Brown,DET,DET,,WR,16,146,106,1161,6,933,0.2593
2022,00-0031544,Amari Cooper,CLE,CLE,,WR,17,132,78,1160,9,1642,0.2604
2022,00-0031408,Mike Evans,TB,TB,,WR,15,127,77,1124,6,1677,0.1754
2022,00-0034775,Christian Kirk,JAX,JAX,,WR,17,133,84,1108,8,1216,0.2317
2022,00-0037740,Garrett Wilson,NYJ,NYJ,,WR,17,147,83,1103,4,1548,0.25
2022,00-0035640,DK Metcalf,SEA,SEA,,WR,17,141,90,1048,6,1581,0.255
2022,00-0036900,Ja'Marr Chase,CIN,CIN,,WR,12,134,87,1046,9,1220,0.2256
2022,00-0037239,Chris Olave,NO,NO,,WR,15,119,72,1042,4,1686,0.2414
2022,00-0032211,Tyler Lockett,SEA,SEA,,WR,16,117,84,1033,9,1242,0.2116
2022,00-0036410,Tee Higgins,CIN,CIN,,WR,14,109,74,1029,7,1185,0.1835
2022,00-0033921,Chris Godwin Jr.,TB,TB,,WR,15,142,104,1023,3,820,0.1961
2022,00-0036261,Brandon Aiyuk,SF,SF,,WR,17,114,78,1015,8,1143,0.2262
2022,00-0036407,Jerry Jeudy,DEN,DEN,,WR,15,100,67,972,6,1146,0.1848
2022,00-0033857,JuJu Smith-Schuster,KC,KC,,WR,16,101,78,933,3,750,0.1645
2022,00-0036252,Michael Pittman,IND,IND,,WR,16,141,99,925,4,985,0.2435
2022,00-0035229,T.J. Hockenson,MIN,DET,yes,TE,17,129,86,914,6,981,0.2291
2022,00-0033536,Mike Williams,LAC,LAC,,WR,13,93,63,895,4,1111,0.1354
2022,00-0034827,DJ Moore,CAR,CAR,,WR,17,118,63,888,7,1526,0.2763
2022,00-0035216,Diontae Johnson,PIT,PIT,,WR,17,147,86,882,0,1499,0.2682
2022,00-0037238,Drake London,ATL,ATL,,WR,17,117,72,866,4,1219,0.2925
2022,00-0034753,Mark Andrews,BAL,BAL,,TE,15,113,73,847,5,1105,0.243
2022,00-0036233,Donovan Peoples-Jones,CLE,CLE,,WR,17,96,61,839,3,1107,0.1893
2022,00-0036196,Gabe Davis,BUF,BUF,,WR,15,93,48,836,7,1428,0.1688
2022,00-0034348,Courtland Sutton,DEN,DEN,,WR,15,109,64,829,2,1343,0.2015
2022,00-0033891,Zay Jones,JAX,JAX,,WR,16,121,82,823,5,1018,0.2108
2022,00-0033908,Cooper Kupp,LAR,LAR,,WR,9,98,75,812,6,713,0.1896
2022,00-0034960,Jakobi Meyers,NE,NE,,WR,14,96,67,804,6,950,0.1853
2022,00-0037247,George Pickens,PIT,PIT,,WR,17,84,52,801,4,1240,0.1533
2022,00-0034521,Allen Lazard,GB,GB,,WR,15,100,60,788,6,1249,0.1852
2022,00-0036988,Josh Palmer,LAC,LAC,,WR,16,107,72,769,3,929,0.1557
2022,00-0033881,Evan Engram,JAX,JAX,,TE,17,98,73,766,4,614,0.1707
2022,00-0033288,George Kittle,SF,SF,,TE,15,86,60,765,11,550,0.1706
2022,00-0033009,Tyler Boyd,CIN,CIN,,WR,16,82,58,762,5,755,0.138
2022,00-0030279,Keenan Allen,LAC,LAC,,WR,10,89,66,752,4,770,0.1295
2022,00-0033280,Christian McCaffrey,SF,CAR,yes,RB,17,108,85,741,5,133,0.2529
2022,00-0036894,Pat Freiermuth,PIT,PIT,,TE,15,98,63,732,2,821,0.1788
2022,00-0035535,Darius Slayton,NYG,NYG,,WR,13,71,46,724,2,884,0.1452
2022,00-0033699,Austin Ekeler,LAC,LAC,,RB,17,127,107,722,5,-101,0.1849
2022,00-0030564,DeAndre Hopkins,ARI,ARI,,WR,9,96,64,717,3,976,0.1512
2022,00-0030035,Adam Thielen,MIN,MIN,,WR,17,107,70,716,6,1036,0.1669
2022,00-0035662,Marquise Brown,ARI,ARI,,WR,12,107,67,709,3,1205,0.1685
2022,00-0034351,Dallas Goedert,PHI,PHI,,TE,12,69,55,702,3,424,0.1366
2022,00-0031236,Brandin Cooks,HOU,HOU,,WR,13,93,57,699,3,1013,0.1667
2022,00-0033555,Mack Hollins,LV,LV,,WR,17,94,57,690,4,1196,0.1685
2022,00-0034272,Marquez Valdes-Scantling,KC,KC,,WR,17,81,42,687,2,1153,0.1319
2022,00-0033282,Curtis Samuel,WAS,WAS,,WR,17,92,64,656,4,615,0.1733
2022,00-0036345,K.J. Osborn,MIN,MIN,,WR,17,90,60,650,5,753,0.1404
2022,00-0035719,Deebo Samuel Sr.,SF,SF,,WR,13,94,56,632,2,396,0.1865
2022,00-0033885,David Njoku,CLE,CLE,,TE,14,80,58,628,4,535,0.1578
2022,00-0035639,Parris Campbell,IND,IND,,WR,17,91,63,623,3,582,0.1572
2022,00-0033110,Tyler Higbee,LAR,LAR,,TE,16,108,72,620,3,327,0.2089
2022,00-0032464,Kalif Raymond,DET,DET,,WR,17,64,47,616,0,638,0.1137
2022,00-0038124,Christian Watson,GB,GB,,WR,14,66,41,611,7,923,0.1222
2022,00-0037664,Alec Pierce,IND,IND,,WR,16,78,41,593,2,914,0.1347
